"year","filename","region","port_complex","species","landings_n"
2017,"AnnualPortSideLogReport.pdf","Southern","Oceanside-Dana Harbor","Whitefish, ocean",6698
2017,"AnnualPortSideLogReport.pdf","Southern","Oceanside-Dana Harbor","Yellowtail",5410
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Barracuda, California",201
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Bass, barred sand",4946
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Bass, kelp (calico)",20076
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Bass, striped",0
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Bonito, Pacific",10821
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Cabezon",0
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Croaker, white",28
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Fishes, unspecified",3273
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Flatfishes, unspecified",248
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Greenling, kelp",0
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Halibut, California",192
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Invertebrates, unspecified",159
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Lingcod",97
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Mackerel, jack",79
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Mackerel, Pacific",8630
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Other highly migratory spp",5803
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, blue",43
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, canary",2
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, copper",575
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, gopher",22
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Rockfishes, unspecified",38798
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Sanddab",7039
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Scorpionfish, California",12251
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Seabass, white",28
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Shark, unspecified",60
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Sheephead, California",2634
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Whitefish, ocean",11284
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Oceanside-Dana Harbor","Yellowtail",1868
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Barracuda, California",173
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Bass, barred sand",2161
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Bass, kelp (calico)",11730
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Bass, striped",0
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Bonito, Pacific",1573
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Cabezon",4
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Croaker, white",14
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Fishes, unspecified",1727
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Flatfishes, unspecified",112
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Greenling, kelp",30
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Halibut, California",94
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Invertebrates, unspecified",143
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Lingcod",66
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Mackerel, jack",130
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Mackerel, Pacific",1634
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Other highly migratory spp",5595
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, blue",11
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, canary",0
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, copper",322
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Rockfish, gopher",6
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Rockfishes, unspecified",68438
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Salmon, king (Chinook)",0
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Sanddab",3904
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Scorpionfish, California",18628
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Seabass, white",20
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Shark, unspecified",46
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Sheephead, California",2639
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Whitefish, ocean",12114
2019,"AnnualPortSideReport2019.pdf","Southern","Oceanside-Dana Harbor","Yellowtail",1935
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",21719
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",116432
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",30000
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",8118
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Cabezon",55
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Croaker, white",791
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",3447
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",1032
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Greenling, kelp",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Halibut, California",645
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Invertebrates, unspecified",4855
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Lingcod",1
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",1136
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",15964
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Other highly migratory spp",6475
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfish, blue",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfish, canary",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfish, copper",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfish, gopher",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfish, yelloweye",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Rockfishes, unspecified",4921
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Salmon, king (Chinook)",1
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Sanddab",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Scorpionfish, California",15805
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Seabass, white",963
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Shark, unspecified",185
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Sheephead, California",2426
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Sturgeon, unspecified",0
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Tuna, albacore",2079
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Whitefish, ocean",4910
2000,"landings00_cpfv2.pdf","Southern","Newport Beach","Yellowtail",5794
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",37029
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",99583
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",38083
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",3842
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Cabezon",73
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Croaker, white",829
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Dolphinfish",66
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",550
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",850
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Halfmoon",8949
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Halibut, California",792
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Lingcod",17
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",1608
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",14327
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Rockfishes, unspecified",11747
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Salmon, king (Chinook)",0
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Salmon, silver (coho)",0
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Scorpionfish, California",23771
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Seabass, white",855
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Shark, blue",24
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Shark, leopard",0
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Shark, unspecified",131
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Sheephead, California",3955
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Sturgeon, unspecified",0
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Tuna, albacore",8916
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Tuna, bluefin",234
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Tuna, skipjack",119
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Tuna, yellowfin",571
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Whitefish, ocean",7845
2001,"landings01_cpfv2.pdf","Southern","Newport Beach","Yellowtail",5238
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",32857
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",113484
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",25049
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",508
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Cabezon",116
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Croaker, white",160
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",16658
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",138
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Greenling, kelp",0
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Halibut, California",476
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Invertebrates, unspecified",73742
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Lingcod",107
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",80
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",5856
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Other highly migratory spp",1423
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfish, blue",12
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfish, canary",163
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfish, copper",15
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfish, gopher",5
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfish, yelloweye",2
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Rockfishes, unspecified",6870
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Salmon, king (Chinook)",0
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Sanddab",469
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Scorpionfish, California",10779
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Seabass, white",652
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Shark, unspecified",183
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Sheephead, California",3522
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Sturgeon, unspecified",0
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Tuna, albacore",7778
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Whitefish, ocean",5087
2002,"landings02_cpfv2.pdf","Southern","Newport Beach","Yellowtail",3496
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",17012
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",92530
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",27319
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",3138
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Cabezon",25
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Croaker, white",538
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",8338
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",148
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Greenling, kelp",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Halibut, California",360
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Invertebrates, unspecified",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Lingcod",169
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",107
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",2991
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Other highly migratory spp",1714
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfish, blue",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfish, canary",1
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfish, copper",1
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfish, gopher",1
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfish, yelloweye",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Rockfishes, unspecified",4187
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Salmon, king (Chinook)",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Sanddab",443
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Scorpionfish, California",16272
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Seabass, white",1048
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Shark, unspecified",36
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Sheephead, California",2769
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Sturgeon, unspecified",0
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Tuna, albacore",1260
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Whitefish, ocean",2744
2003,"landings03_cpfv2.pdf","Southern","Newport Beach","Yellowtail",5004
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",25968
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",112226
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",30926
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",18701
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Cabezon",69
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Croaker, white",212
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",2620
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",68
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Greenling, kelp",0
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Halibut, California",287
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Invertebrates, unspecified",112
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Lingcod",97
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",42
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",1764
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Other highly migratory spp",1153
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfish, blue",29
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfish, canary",40
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfish, copper",22
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfish, gopher",16
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfish, yelloweye",0
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Rockfishes, unspecified",10856
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Salmon, king (Chinook)",0
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Sanddab",528
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Scorpionfish, California",8110
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Seabass, white",147
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Shark, unspecified",192
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Sheephead, California",1613
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Sturgeon, unspecified",0
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Tuna, albacore",1558
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Whitefish, ocean",3192
2004,"landings04_cpfv2.pdf","Southern","Newport Beach","Yellowtail",6865
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Barracuda, California",16909
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Bass, barred sand",60990
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Bass, kelp (calico)",27126
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Bass, striped",0
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Bonito, Pacific",23250
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Cabezon",60
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Croaker, white",1434
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Fishes, unspecified",8075
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Flatfishes, unspecified",105
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Greenling, kelp",0
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Halibut, California",303
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Invertebrates, unspecified",5233
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Lingcod",274
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Mackerel, jack",3
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Mackerel, Pacific",2408
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Other highly migratory spp",1149
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Rockfish, blue",4
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Rockfish, canary",23
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Rockfish, copper",66
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Rockfish, gopher",10
2005,"landings05_cpfv2.pdf","Southern","Newport Beach","Rockfish, yelloweye",0
