"source","table","year","type","port_complex","category","species","landings_lb","landings_kg","value_usd"
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Butterfish, Pacific",5539,2512.4484586326,3583
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Cabezon",18873,8560.64989344161,2763
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Croaker, white",148835,67510.4290197839,62384
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Fish, miscellaneous",57207,25948.6620279825,20423
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Flounder, arrowtooth",23,10.4326258437534,16
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Flounder, miscellaneous",47283,21447.210772617,16548
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Flounder, starry",817,370.585013667239,406
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Flyingfish",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Grenadier",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Grouper",3620,1642.00458932118,1167
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Hake, Pacific",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Halibut, California",546338,247814.779922805,951429
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Herring, Pacific",246,111.583737285362,64
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Lingcod",360776,163645.261800259,87049
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Mackerel",11668997,5292968.68142958,1106070
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Mullet, striped",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Opah",7010,3179.68292020483,4436
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Ray, miscellaneous",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Rockfish group, boccaccio/chilipepper",2844273,1290140.69593434,587318
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Rockfish, miscellaneous",3635167,1648884.22567649,1510449
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Rockfish, widow",144453,65522.7870003349,26236
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sablefish",88792,40275.3788660238,13309
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Salmon",241823,109689.081713651,689171
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sanddab, Pacific",6192,2808.6443141096,1603
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sardine, Pacific",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sculpin",371,168.282790784022,297
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Seabass, white",27035,12262.8712906901,47503
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, bigeye thresher",247,112.037329713351,179
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, bonito",34539,15666.6288703216,25285
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, common thresher",485089,220032.69730089,414405
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, miscellaneous",87799,39824.9615850305,56372
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, Pacific angel",313596,142244.771047725,104904
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Shark, soupfin",67294,30524.0488491104,41215
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sheephead, California",7099,3220.05264629587,2480
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Skate",18822,8537.51667961416,3937
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Smelt, top or jack",404,183.251340907668,97
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, Dover",240859,109251.818613069,50665
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, English",325328,147566.317412895,106020
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, miscellaneous",4379,1986.28124216504,1590
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, petrale",373956,169623.610001158,223851
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, rex",161608,73304.165102491,54766
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Sole, sand",5269,2389.9785030755,1932
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Surfperch",58698,26624.9683381145,56343
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Swordfish",200776,91070.4733219749,633530
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Thornyhead",19252,8732.56142364955,6378
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, albacore",321829,145979.197507361,228084
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, bigeye",97,43.9984655149598,121
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, bluefin",56,25.4011759673995,11
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, miscellaneous",590,267.619532513673,415
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, skipjack",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Tuna, yellowfin",1520,689.4604905437,1309
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Turbot",9036,4098.6611793111,2262
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Wahoo",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Yellowtail",432,195.951928891367,177
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, black",454166,206006.258650178,576328
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, green",2677,1214.26692972729,7595
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, miscellaneous",57,25.8547683953887,132
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, pink",43136,19566.1629737454,107555
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, red",320189,145235.305925458,724440
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Abalone, white",62,28.1227305353351,186
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Clam",150,68.0388641983915,105
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Mollusk, miscellaneous",85,38.5553563790885,85
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Mussel",1578,715.768851367078,854
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Octopus",7215,3272.66936794263,3199
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Oyster, giant Pacific",118250,53637.3046097319,131175
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Scallop, weathervane",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Snail, sea",7131,3234.56760399153,1794
"FB 173","Table 9",1982,"Landings","Santa Barbara","Mollusks","Squid, market",3094712,1403737.93000755,149362
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, albacore",20883045,9472391.08535932,22955327
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, bigeye",45122,20466.9975357321,34246
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, blackfin",169824,77030.8804908509,101760
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, bluefin",213408,96800.2528723355,122711
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, miscellaneous",1106138,501735.821111202,381404
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, skipjack",88572578,40175850.7082896,41020779
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, skipjack, black",26587,12059.6618829509,2620
"FB 173","Table 9",1982,"Shipments","Los Angeles","Fish","Tuna, yellowfin",17322443,7857328.97907584,10090410
"FB 173","Table 9",1982,"Shipments","San Diego","Fish","Tuna, albacore",2445842,1109415.41125815,2449904
"FB 173","Table 9",1982,"Shipments","San Diego","Fish","Tuna, bigeye",42208,19145.2292005714,28279
"FB 173","Table 9",1982,"Shipments","San Diego","Fish","Tuna, blackfin",69238,31405.8325291215,39812
"FB 173","Table 9",1982,"Shipments","San Diego","Fish","Tuna, skipjack",15419444,6994143.04220468,6662606
"FB 173","Table 9",1982,"Shipments","San Diego","Fish","Tuna, yellowfin",3574346,1621296.28061376,1992669
"FB 173","Table 10",1983,"Landings","Eureka","Crustaceans","Crab, Dungeness",4651079,2109694.21637994,7071104
"FB 173","Table 10",1983,"Landings","Eureka","Crustaceans","Crab, rock",4544,2061.12399278327,3236
"FB 173","Table 10",1983,"Landings","Eureka","Crustaceans","Prawn, spot",14,6.35029399184987,74
"FB 173","Table 10",1983,"Landings","Eureka","Crustaceans","Shrimp, Pacific ocean",212452,96366.6185111777,147337
"FB 173","Table 10",1983,"Landings","Eureka","Echinoderms","Sea urchin",13247,6008.73889357394,150
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Bonito, Pacific",873,395.986189634638,306
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Cabezon",1440,653.173096304558,136
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Croaker, white",50,22.6796213994638,20
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Fish, miscellaneous",184356,83622.485654391,2078
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Flounder, arrowtooth",52299,23722.4303914112,5330
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Flounder, miscellaneous",44821,20330.4662149074,13458
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Flounder, starry",35622,16157.869469834,11040
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Grenadier",168280,76330.5337820354,19302
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Hake, Pacific",2153347,976741.894033424,161309
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Halibut, California",385,174.633084775871,570
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Herring, Pacific",69461,31506.9836405631,45070
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Lingcod",960842,435830.655694072,249223
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Mackerel",6453,2927.0319378148,805
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Ray, miscellaneous",8970,4068.72407906381,NA
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Rockfish group, boccaccio/chilipepper",458706,208065.568273249,104104
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Rockfish group, red",1267489,574923.4129597,303869
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Rockfish group, rosefish",215373,97691.5619933344,41087
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Rockfish, miscellaneous",8326320,3776755.70501567,1741315
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Rockfish, widow",5316431,2411492.84552746,1031424
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sablefish",6151855,2790434.84608797,1159637
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Salmon",1128486,511872.704691907,1968832
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sanddab, Pacific",234624,106423.669824556,84482
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Seabass, white",40,18.1436971195711,10
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Shark, bonito",59,26.7619532513673,23
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Shark, common thresher",783,355.162871115603,813
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Shark, miscellaneous",6724,3049.95548579989,4935
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Shark, soupfin",13778,6249.59647283625,10240
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Skate",69963,31734.6870394137,17472
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Smelt, top or jack",1676,760.220909310027,134
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Smelt, true",83296,37782.4348817948,19748
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Smelt, whitebait",161916,73443.8715703117,35940
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, Dover",12002684,5444326.57794804,2669303
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, English",1545173,700878.772733474,509781
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, miscellaneous",10274,4660.20860516183,2763
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, petrale",573515,260142.06133827,388064
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, rex",791435,358988.923245693,284740
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Sole, sand",78244,35490.8859355929,46704
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Surfperch",62518,28357.6914130336,42839
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Thornyhead",2595973,1177513.69606461,600144
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Tuna, albacore",1415813,642202.056248781,769138
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Tuna, bluefin",5,2.26796213994638,6
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Tuna, yellowfin",169,76.6571203301877,153
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Turbot",36592,16597.8541249836,7353
"FB 173","Table 10",1983,"Landings","Eureka","Fish","Yellowtail",647,293.474300909062,344
"FB 173","Table 10",1983,"Landings","Eureka","Mollusks","Octopus",14226,6452.80588057545,8016
"FB 173","Table 10",1983,"Landings","Eureka","Mollusks","Squid, market",62,28.1227305353351,33
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Crab, Dungeness",9,4.08233185190349,11
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Crab, rock",284583,129084.693934472,235737
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Crab, spider",13883,6297.22367777512,5898
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Crustacean, miscellaneous",738,334.751211856086,348
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Lobster, California spiny",182046,82574.6871457358,703264
"FB 173","Table 10",1983,"Landings","Los Angeles","Crustaceans","Shrimp, miscellaneous",49,22.2260289714745,701
"FB 173","Table 10",1983,"Landings","Los Angeles","Echinoderms","Echinoderm, miscellaneous",34563,15677.5150885934,5714
"FB 173","Table 10",1983,"Landings","Los Angeles","Echinoderms","Sea cucumber",14424,6542.61718131732,4008
"FB 173","Table 10",1983,"Landings","Los Angeles","Echinoderms","Sea urchin",3179309,1442110.48863816,689928
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Anchovy, northern",2254482,1022615.96423812,130390
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Barracuda, California",16669,7560.93218215325,14168
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Bass, giant sea",1346,610.535408073566,1522
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Bonito, Pacific",7540844,3420469.73904837,1324572
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Butterfish, Pacific",6173,2800.0260579778,5436
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Cabezon",162,73.4819733342628,71
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Croaker, white",217147,98496.2349605874,67366
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Fish, miscellaneous",222638,100986.910982677,57749
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Flounder, miscellaneous",485,219.992327574799,459
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Flyingfish",38893,17641.5703017869,19448
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Grouper",41987,19044.9852739857,12054
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Hake, Pacific",934,423.655327741984,70
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Halibut, California",131331,59570.7471602596,235550
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Herring, Pacific",17,7.7110712758177,4
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Lingcod",4229,1918.24237796665,1994
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Mackerel",89709119,40691377.0999889,8126009
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Opah",33081,15005.2911103133,9219
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Ray, miscellaneous",1024,464.478646261019,9197
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Rockfish group, boccaccio/chilipepper",728837,330594.94443842,211660
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Rockfish group, red",18618,8444.98382430435,13977
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Rockfish group, rosefish",34319,15566.838536164,8087
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Rockfish, miscellaneous",668742,303336.307478405,404063
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Sablefish",5429596,2462823.63264086,1874826
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Salmon",436,197.766298603324,1132
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Sanddab, Pacific",436,197.766298603324,284
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Sardine, Pacific",1345,610.081815645577,161
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Sculpin",24489,11108.0249690294,16920
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Seabass, white",39819,18061.596890105,72853
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Shark, bigeye thresher",28188,12785.8633601617,30329
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Shark, bonito",131088,59460.5242002583,94429
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Shark, common thresher",365350,165719.993565882,301397
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Shark, miscellaneous",74139,33628.889018697,45522
"FB 173","Table 10",1983,"Landings","Los Angeles","Fish","Shark, Pacific angel",17502,7938.77467466832,6443
